GO:0046873	2.88144714460453e-14
GO:0033293	1.35444931429752e-09
GO:0022836	1.62943328696962e-09
GO:0015370	2.41778510171962e-09
GO:0015294	5.49060837606411e-09
GO:0015293	7.49521135830026e-09
GO:0015291	1.5287033959471e-08
GO:0015081	1.72284872859794e-08
GO:0015079	3.16870162283557e-08
GO:0008146	6.77785670128907e-08
GO:0015103	6.77785670128907e-08
GO:0003823	6.77785670128907e-08
GO:0005501	6.81047254841959e-08
GO:0019840	6.81047254841959e-08
GO:0030280	6.81047254841959e-08
GO:0005216	6.81047254841959e-08
GO:0043177	6.81047254841959e-08
GO:0031406	2.34832318593589e-07
GO:0008514	1.09530208947443e-06
GO:0022843	1.42380166770327e-06
GO:0015108	1.64684453456258e-06
GO:0005267	2.98730236530449e-06
GO:0042562	2.98730236530449e-06
GO:0005244	4.50143576341386e-06
GO:0016782	5.64687028277304e-06
GO:0005539	5.64687028277304e-06
GO:0004497	5.64687028277304e-06
GO:0022832	6.57523485248845e-06
GO:0046943	6.6040910898488e-06
GO:0005342	7.81167535848609e-06
GO:0015276	7.81167535848609e-06
GO:0008509	7.81167535848609e-06
GO:0005249	9.6544585673374e-06
GO:0022834	1.18773382643085e-05
GO:0005261	1.70110556491886e-05
GO:0001664	2.95172012046175e-05
GO:0016298	3.18604485145026e-05
GO:0005496	3.18604485145026e-05
GO:0005125	3.33476345019817e-05
GO:0019841	3.36093137638739e-05
GO:0001653	4.31076884635373e-05
GO:0005343	5.99392421969997e-05
GO:0005319	6.36769294857308e-05
GO:0043178	6.36769294857308e-05
GO:0005504	7.47040802788761e-05
GO:0022804	7.47040802788761e-05
GO:0001972	8.18243061123677e-05
GO:0004867	8.18243061123677e-05
GO:0017171	9.636750919162e-05
GO:0008528	9.96347422709144e-05
GO:0008194	0.000132492303604159
GO:0008236	0.000166655296395675
GO:0005179	0.000172712397168028
GO:0004866	0.00020163967150407
GO:0015373	0.000231197712273697
GO:0008028	0.000231197712273697
GO:0030414	0.000248525580782814
GO:0030246	0.000248525580782814
GO:0004252	0.00025401420853764
GO:0005254	0.000283058755634439
GO:0170055	0.000283058755634439
GO:0019825	0.000288971787556342
GO:0005283	0.000288971787556342
GO:0099095	0.000347494813449278
GO:0004620	0.000423391257789573
GO:0042834	0.000491295430539273
GO:0030594	0.000533233737457165
GO:0005416	0.00054662307859726
GO:0015020	0.000677307723384014
GO:0008970	0.000762884631281228
GO:0004465	0.00086642720014601
GO:0061134	0.000950251050205823
GO:0015175	0.000958499727362328
GO:0015296	0.00102739956875042
GO:0017046	0.00110277826980661
GO:0005201	0.00110277826980661
GO:0008083	0.00131945979083287
GO:0005200	0.00137719235886445
GO:0016500	0.00143703515507366
GO:1901681	0.00161168365744051
GO:0015378	0.00163840054759656
GO:0016709	0.00164733766256073
GO:0005253	0.00164733766256073
GO:0001228	0.00165570111094926
GO:0061135	0.00172547103106232
GO:0015144	0.00188485606970362
GO:0018455	0.00203055827234018
GO:0008201	0.00203055827234018
GO:0016757	0.00214513159643143
GO:0001216	0.00214513159643143
GO:0016758	0.00218686810350155
GO:0004806	0.0022367564045796
GO:0016918	0.00231277249901489
GO:0005109	0.00253522021401291
GO:0032052	0.00255950058654772
GO:0098960	0.00300431275522827
GO:0033612	0.00300431275522827
GO:0099094	0.00300431275522827
GO:0072341	0.0034011776714753
GO:0015662	0.00367250565014189
GO:0140358	0.00367250565014189
GO:0005402	0.00402483212782285
GO:0004745	0.00415044662968777
GO:0050698	0.00416241866618936
GO:0004022	0.00511807465584024
GO:0016917	0.00511807465584024
GO:0008188	0.00516034567911078
GO:0019199	0.00550907664044059
GO:0005003	0.00668298774905601
GO:0005005	0.00668298774905601
GO:0033764	0.00682225775375591
GO:0005007	0.00682225775375591
GO:0016229	0.00704015664204664
GO:0000146	0.00712062129081664
GO:0022824	0.00731272464701669
GO:0022835	0.00731272464701669
GO:0005230	0.00765168243526595
GO:0004714	0.00765168243526595
GO:0016614	0.008714334229868
GO:0005021	0.00876686101872154
GO:0016597	0.00876686101872154
GO:0015171	0.00920526389606544
