GO:0008544	1.1654199605207e-25
GO:0007156	1.44827117624756e-23
GO:0098742	1.55026559862026e-22
GO:0031424	1.63053744072735e-19
GO:0009913	3.41187773829227e-19
GO:0043588	4.8766814077983e-19
GO:0007586	7.21737161745986e-18
GO:0030216	4.32581589420789e-17
GO:0045109	1.2049887467794e-16
GO:0045104	1.75042004506588e-13
GO:0045103	3.12082888847686e-13
GO:0006805	4.50765443539259e-13
GO:0019730	5.41756862575464e-13
GO:0022600	3.94839801859584e-12
GO:0042445	5.10292840561962e-12
GO:0015711	9.97578530586033e-12
GO:0097485	3.6325749287093e-11
GO:0007409	4.63250302896005e-11
GO:0016101	5.89073940623405e-11
GO:0007411	5.92373159710957e-11
GO:0001523	5.92373159710957e-11
GO:0003018	6.04341191633865e-11
GO:0009410	6.04341191633865e-11
GO:0006721	6.04341191633865e-11
GO:0046942	1.47093171608689e-10
GO:0043583	1.48114982633542e-10
GO:0015849	1.73991854639904e-10
GO:0048839	2.20508713573326e-10
GO:0071466	2.41050520763961e-10
GO:0048562	4.77354467125985e-10
GO:0061844	8.91187409611915e-10
GO:0120254	1.30077499211032e-09
GO:0006813	2.19641714338142e-09
GO:0071805	2.2642627483523e-09
GO:0006959	4.37305233377645e-09
GO:0007389	6.34491194755215e-09
GO:0090596	6.35535663614947e-09
GO:0009914	7.18169087012398e-09
GO:0003002	8.04757219502384e-09
GO:0048568	1.13142308990568e-08
GO:0023061	1.82768861536641e-08
GO:0045165	2.2087493667892e-08
GO:0072073	2.92027690541306e-08
GO:0050878	3.41911864775536e-08
GO:0072001	4.028240440919e-08
GO:0006814	4.71614607751626e-08
GO:0042391	4.71614607751626e-08
GO:0008202	5.22008176902641e-08
GO:0034308	5.95865473012348e-08
GO:0015718	6.09341837807196e-08
GO:0048732	6.87313391161815e-08
GO:0042572	8.05938369165233e-08
GO:0042471	8.84740795033076e-08
GO:0042472	8.84740795033076e-08
GO:0010876	9.77775209096478e-08
GO:0001822	1.30954152808384e-07
GO:0042476	1.68212740570847e-07
GO:0006720	1.84611597269844e-07
GO:0046879	1.90849142270331e-07
GO:0045216	2.836952864444e-07
GO:0015850	3.16184360935764e-07
GO:0015698	4.53426119290296e-07
GO:0072009	5.1613200619669e-07
GO:0042475	5.1613200619669e-07
GO:0046887	5.26296904993469e-07
GO:0006869	5.35088901037766e-07
GO:0009952	6.58028779610992e-07
GO:0098739	6.63911226149473e-07
GO:0007188	7.32039229820317e-07
GO:0042060	9.9171349254602e-07
GO:0050892	1.39472209501364e-06
GO:0042573	1.40839233891805e-06
GO:0042742	1.48194507986537e-06
GO:0046883	2.01663412581228e-06
GO:0048565	2.06199097230531e-06
GO:2000027	2.06199097230531e-06
GO:0007043	2.28509559664356e-06
GO:0098773	3.07100497391106e-06
GO:0098661	3.20703502088021e-06
GO:0035725	3.2996192673746e-06
GO:0006821	3.2996192673746e-06
GO:0001657	4.51401560864552e-06
GO:0003401	5.08599977159296e-06
GO:0031640	5.08599977159296e-06
GO:0141061	5.08599977159296e-06
GO:0007584	5.75244051610801e-06
GO:0050673	5.82414823566921e-06
GO:0045664	5.82414823566921e-06
GO:0072163	5.96623625871249e-06
GO:0072164	5.96623625871249e-06
GO:0042886	7.95945393064408e-06
GO:0001823	8.13733000233825e-06
GO:0061041	8.26272363457507e-06
GO:0060993	8.44291673779939e-06
GO:0051047	9.57065049290795e-06
GO:1903034	1.10735739088241e-05
GO:0055123	1.11381356150145e-05
GO:0072006	1.12228281373342e-05
GO:0015833	1.25649634250256e-05
GO:0006775	1.26867416705843e-05
GO:0035270	1.47050618625342e-05
GO:0044058	1.47050618625342e-05
GO:0141060	1.52475486875504e-05
GO:0090103	1.72370511559431e-05
GO:0006820	1.73163058035574e-05
GO:0098659	1.73163058035574e-05
GO:0099587	1.73163058035574e-05
GO:1990573	1.73163058035574e-05
GO:0001763	1.98708724537109e-05
GO:1903532	2.05069415094961e-05
GO:0030277	2.06448780814459e-05
GO:0098856	2.06448780814459e-05
GO:1905330	2.17774611101696e-05
GO:0002793	2.27260860601415e-05
GO:0048663	2.30672496233831e-05
GO:0006883	2.49903070267364e-05
GO:0009812	2.56340076109474e-05
GO:1904729	2.56340076109474e-05
GO:0061326	2.57769766225079e-05
GO:0050678	2.6720325521172e-05
GO:0060602	2.89131495328875e-05
GO:0090277	3.09473320204586e-05
GO:0002790	3.36606442630654e-05
GO:0060688	3.48591800404831e-05
GO:0090102	3.48591800404831e-05
GO:0051960	3.5965274961722e-05
GO:0016042	3.66600767513603e-05
GO:0072080	3.66600767513603e-05
GO:1903035	3.66600767513603e-05
GO:0061138	3.9122618340422e-05
GO:1902476	4.19747819324437e-05
GO:0050954	5.41380142865889e-05
GO:0035296	5.62080494820331e-05
GO:0097746	5.62080494820331e-05
GO:0048706	5.71830771074524e-05
GO:0006690	5.95309796568176e-05
GO:0030072	6.20378370437082e-05
GO:0050679	6.2324939874902e-05
GO:0021536	6.2324939874902e-05
GO:0007189	6.2324939874902e-05
GO:0007200	6.5612915953569e-05
GO:0071774	6.66506680372755e-05
GO:0035150	6.73316187429432e-05
GO:0021953	6.73316187429432e-05
GO:0090189	6.73316187429432e-05
GO:0033559	6.93832661039537e-05
GO:0043270	8.22277853290755e-05
GO:0015804	8.23887088624532e-05
GO:0019724	8.23887088624532e-05
GO:0072028	8.38070907373365e-05
GO:0001658	8.47401018682786e-05
GO:0016064	8.95195389694941e-05
GO:0006935	8.95195389694941e-05
GO:0055078	9.39993665991385e-05
GO:0051216	9.57122834261326e-05
GO:0098656	9.63464441325478e-05
GO:0043410	9.74519724148182e-05
GO:0042303	9.7486918879308e-05
GO:0042633	9.7486918879308e-05
GO:0043269	9.94419637180399e-05
GO:0044344	0.000100925437430746
GO:0042330	0.00010966992237021
GO:0061333	0.000110113838796205
GO:0072088	0.000113322144238325
GO:0021983	0.000114577513138583
GO:0061448	0.000115656796158672
GO:1900046	0.00011888640953037
GO:0048705	0.000120262633711222
GO:0001656	0.000128118599657575
GO:0033273	0.000128118599657575
GO:0015695	0.000130059406421144
GO:0007599	0.000130059406421144
GO:0034368	0.000135337834666309
GO:0034369	0.000135337834666309
GO:0006953	0.000136974706010736
GO:0044241	0.000139046046723593
GO:0072078	0.000155199827615538
GO:0016266	0.000158004800636937
GO:0001708	0.000158719284101889
GO:0030193	0.000163981012149787
GO:0050817	0.00016587480356821
GO:0061436	0.000191064932167917
GO:0019731	0.000213377420903574
GO:0006638	0.000217091481402479
GO:0010842	0.000217091481402479
GO:0030299	0.000222801640014961
GO:0048730	0.000223723709497838
GO:0060562	0.000224291922460206
GO:0030534	0.000228988170206907
GO:0007596	0.000237297804214951
GO:0001764	0.000252955506181252
GO:0090087	0.000259450959919046
GO:0007158	0.000264103264618599
GO:0030900	0.000274366498358874
GO:0045666	0.000283592687140244
GO:0048704	0.000283592687140244
GO:0060512	0.000292834126012558
GO:0032941	0.000293924463698949
GO:1904478	0.000295959670589814
GO:0072330	0.000297332553838011
GO:0006836	0.000299819826138053
GO:0003163	0.000303685252215013
GO:0030195	0.000303685252215013
GO:0090183	0.000305012116176696
GO:0060675	0.000311767767464966
GO:0071715	0.000316772762777274
GO:1903522	0.000322449269088422
GO:0008217	0.000343429002935024
GO:0034367	0.000343429002935024
GO:0006639	0.000343429002935024
GO:0048880	0.000345348672701293
GO:0003338	0.000354697227096367
GO:0019433	0.000354697227096367
GO:0022612	0.000355239590065445
GO:0043586	0.000360100627183273
GO:0046461	0.000367396339012491
GO:0046464	0.000367396339012491
GO:0060560	0.000367396339012491
GO:0014033	0.000367396339012491
GO:0061045	0.000367396339012491
GO:0060740	0.000376706219955278
GO:0043266	0.000381761449337965
GO:0007605	0.000381761449337965
GO:0060537	0.000397813714625106
GO:0072171	0.0004060214589895
GO:0009954	0.0004060214589895
GO:0031069	0.0004060214589895
GO:0010232	0.0004060214589895
GO:0150104	0.0004060214589895
GO:1900047	0.000417348334999844
GO:0048762	0.00041768387512713
GO:0051480	0.000422445441784839
GO:0090497	0.000422445441784839
GO:0003007	0.00046227949675307
GO:0030856	0.000490260652645187
GO:0034764	0.00049924417031848
GO:0002064	0.000505234414518099
GO:0035282	0.00051296452474945
GO:0061035	0.000523032654833005
GO:0050714	0.000545659259633781
GO:0060078	0.000545659259633781
GO:0002791	0.000545659259633781
GO:0050767	0.000557614730364329
GO:0071300	0.000557966795546628
GO:0010721	0.000580266149181071
GO:0048546	0.000580266149181071
GO:0048592	0.000580266149181071
GO:0002065	0.000580266149181071
GO:0019369	0.000587001885151532
GO:0032526	0.000587001885151532
GO:0060485	0.000587293370229983
GO:0090276	0.000587293370229983
GO:0014706	0.00058902203108262
GO:0060541	0.000595914367533995
GO:0042759	0.00063907618359412
GO:0015908	0.000654588344053944
GO:0003012	0.00065570228347982
GO:0003228	0.000659237648958302
GO:0001676	0.00066896556479948
GO:0006641	0.00066896556479948
GO:0022404	0.00066896556479948
GO:0022405	0.00066896556479948
GO:0030007	0.00067326167672481
GO:0008210	0.000685325887602976
GO:0001942	0.000721181540497263
GO:0031644	0.000726334287542584
GO:0060326	0.00073457702532653
GO:0050830	0.000742224532966066
GO:0048754	0.000745906513141376
GO:0001508	0.000773679981215411
GO:0002934	0.000787149800544123
GO:0015824	0.000787149800544123
GO:0060047	0.000787201715021901
GO:0032330	0.000805107955673299
GO:0008543	0.000813433419450555
GO:0007416	0.000813433419450555
GO:0006816	0.000813433419450555
GO:0070588	0.000813433419450555
GO:0008016	0.000858260285711666
GO:0003014	0.000893327097385618
GO:0048645	0.000964456724188036
GO:0042593	0.00096587303056178
GO:0006066	0.000982605795553155
GO:0006936	0.00107369509554921
GO:0033500	0.001112277141318
GO:0071825	0.00111649630273396
GO:0050819	0.00113666481598439
GO:0001654	0.00113922870569657
GO:0032309	0.00113922870569657
GO:0050818	0.00113926856477552
GO:0150063	0.00114094036302719
GO:0090190	0.00114153214711091
GO:0008037	0.00114954454040516
GO:0043434	0.00114954454040516
GO:0001894	0.00114954454040516
GO:0060249	0.00114954454040516
GO:0034767	0.00115819920844085
GO:0016338	0.00116558496466444
GO:0070372	0.00118599363831835
GO:0006633	0.00118599363831835
GO:0008209	0.00119426670355603
GO:0099505	0.00119426670355603
GO:0097553	0.00124188263627243
GO:0031016	0.00136666986291688
GO:0009311	0.00137370575861132
GO:0035107	0.00137370575861132
GO:0035108	0.00137370575861132
GO:0021675	0.00138340851754555
GO:0009953	0.0013929325498624
GO:0003161	0.00142951105847018
GO:0010092	0.00142951105847018
GO:0006865	0.00143068860470947
GO:0007631	0.00144063990141863
GO:0072498	0.00144738465278517
GO:0006631	0.00145140643104595
GO:0001755	0.00145429209561437
GO:0061337	0.00147780581439101
GO:0051180	0.0014938728118266
GO:0043268	0.00152473420444704
GO:0030850	0.00154130827107684
GO:0046394	0.00155915175570236
GO:0048670	0.00156379002498779
GO:0007218	0.00160314592865129
GO:0042632	0.00160314592865129
GO:0031214	0.00163354683533821
GO:0015721	0.00165120711952524
GO:0042634	0.00165120711952524
GO:0050900	0.00168922278667981
GO:0014032	0.00168922278667981
GO:0070374	0.00171701037253163
GO:0015803	0.00180089365066932
GO:0032536	0.00180089365066932
GO:0042363	0.00180089365066932
GO:2001053	0.00180089365066932
GO:0003206	0.00180089365066932
GO:0032024	0.00183885624365388
GO:0042490	0.00193048541724787
GO:0061005	0.00193048541724787
GO:0055092	0.00193483366827695
GO:1901890	0.00193483366827695
GO:0110110	0.0019633694634574
GO:0010669	0.00207084749719668
GO:0043010	0.00211094278427781
GO:0035850	0.00211094278427781
GO:0002526	0.00211257271616728
GO:0035136	0.00211257271616728
GO:0016053	0.00211257271616728
GO:0048593	0.00212026276165582
GO:0007494	0.00217331726169306
GO:0048671	0.00217331726169306
