GO:0019814	9.04700565240965e-25
GO:0016324	1.00087425419108e-24
GO:0045177	2.3816927919537e-23
GO:0097060	1.94946136306535e-09
GO:0062023	1.30915516011743e-08
GO:0072562	3.30850981260385e-08
GO:0001533	1.22765037135649e-07
GO:0042734	2.98570679013247e-07
GO:0045178	2.98570679013247e-07
GO:0150034	4.63803258763092e-07
GO:0009925	7.52209123255992e-07
GO:0005796	1.13543836974275e-06
GO:0005902	1.53137339180759e-06
GO:0045211	4.15517605826274e-06
GO:0016323	5.80156600552817e-06
GO:0043679	9.95727980214184e-06
GO:0034702	1.97479828159759e-05
GO:0044306	2.40795532310944e-05
GO:0098858	2.59897222528942e-05
GO:0098982	4.78783485186543e-05
GO:0005882	5.32483148698293e-05
GO:0098862	6.17576463704132e-05
GO:0099634	0.000165642657546736
GO:0031528	0.000282565190088463
GO:0016327	0.000286220582058514
GO:0005903	0.000327815500814812
GO:0005788	0.000348464929664198
GO:0045111	0.000673105379613719
GO:0098984	0.000960336772383392
GO:0031526	0.0014278407523808
GO:0098839	0.00154584931250747
GO:0099572	0.00160328922595463
GO:0098685	0.0025894314255188
GO:0005890	0.0025894314255188
GO:0042571	0.0025894314255188
GO:0071745	0.00292411510242241
GO:0014069	0.00297122242597038
GO:0032279	0.00307768709102888
GO:0043296	0.00307768709102888
GO:0034705	0.00361416053800648
GO:0031253	0.00375155729584196
GO:0045095	0.00415953229663886
GO:0005923	0.00443840710103002
GO:0043197	0.00638646798303454
GO:0045121	0.00638646798303454
GO:0043195	0.0067875099525333
GO:1902710	0.00702580199024291
GO:0098857	0.00755738623801504
GO:0070160	0.00755738623801504
GO:0044309	0.00775132782873235
GO:0048787	0.00922747225931293
GO:0043204	0.00922747225931293
GO:1902711	0.00922747225931293
GO:0008076	0.0110713515235805
GO:0044304	0.0139568715567959
GO:0030426	0.0139568715567959
GO:1902495	0.0149946098527032
GO:0030427	0.0163493701853896
GO:0071753	0.0175415348092811
GO:0042383	0.0205480202469052
GO:0034703	0.0224505402421467
GO:0030667	0.0232444167379679
GO:0098644	0.0232444167379679
GO:0009897	0.0235273284527255
GO:0016328	0.0235273284527255
GO:0071735	0.0238427406119631
GO:0030018	0.0256450203027618
GO:0031091	0.0280063584724294
GO:0043292	0.0311444566461641
GO:1904090	0.0327739197547803
GO:0070382	0.0327739197547803
GO:0048786	0.0329637411007212
GO:0030016	0.0356121009627458
GO:0030017	0.041179359225625
GO:0034707	0.0428710915086371
GO:0044298	0.0431398302796676
GO:0042589	0.0436693806209463
GO:0032809	0.0441093888214893
GO:0031674	0.0442099961596432
GO:0043194	0.0451295424729908
